TIMESTAMP,FORECAST
2018-01-02 01:00:00,0.4804510772228241
2018-01-02 02:00:00,0.5701706409454346
2018-01-02 03:00:00,0.46245720982551575
2018-01-02 04:00:00,0.38011792302131653
2018-01-02 05:00:00,0.3856010437011719
2018-01-02 06:00:00,0.3885554075241089
2018-01-02 07:00:00,0.42269524931907654
2018-01-02 08:00:00,0.3577776253223419
2018-01-02 09:00:00,0.33604827523231506
2018-01-02 10:00:00,0.26040470600128174
2018-01-02 11:00:00,0.2625596523284912
2018-01-02 12:00:00,0.46204566955566406
2018-01-02 13:00:00,0.5748692750930786
2018-01-02 14:00:00,0.4509536921977997
2018-01-02 15:00:00,0.53153395652771
2018-01-02 16:00:00,0.5976889133453369
2018-01-02 17:00:00,0.7128305435180664
2018-01-02 18:00:00,0.7019128799438477
2018-01-02 19:00:00,0.6902669668197632
2018-01-02 20:00:00,0.7354930639266968
2018-01-02 21:00:00,0.7913436889648438
2018-01-02 22:00:00,0.7365540266036987
2018-01-02 23:00:00,0.8520965576171875
2018-01-03 00:00:00,0.9183075428009033
2018-01-03 01:00:00,0.9697568416595459
2018-01-03 02:00:00,0.9570525884628296
2018-01-03 03:00:00,0.9650094509124756
2018-01-03 04:00:00,0.956717848777771
2018-01-03 05:00:00,0.9478693008422852
2018-01-03 06:00:00,0.9784406423568726
2018-01-03 07:00:00,0.9160406589508057
2018-01-03 08:00:00,0.6233471632003784
2018-01-03 09:00:00,0.5293532609939575
2018-01-03 10:00:00,0.6542348861694336
2018-01-03 11:00:00,0.6353740096092224
2018-01-03 12:00:00,0.6035035848617554
2018-01-03 13:00:00,0.5196659564971924
2018-01-03 14:00:00,0.4755532443523407
2018-01-03 15:00:00,0.4546046853065491
2018-01-03 16:00:00,0.26747798919677734
2018-01-03 17:00:00,0.3088393211364746
2018-01-03 18:00:00,0.15252789855003357
2018-01-03 19:00:00,0.04215604066848755
2018-01-03 20:00:00,0.02548028528690338
2018-01-03 21:00:00,0.025
2018-01-03 22:00:00,0.026564955711364746
2018-01-03 23:00:00,0.07760146260261536
2018-01-04 00:00:00,0.6068463921546936
2018-01-04 01:00:00,0.8109794855117798
2018-01-04 02:00:00,0.8328783512115479
2018-01-04 03:00:00,0.6802788972854614
2018-01-04 04:00:00,0.5848620533943176
2018-01-04 05:00:00,0.5693560838699341
2018-01-04 06:00:00,0.6187807321548462
2018-01-04 07:00:00,0.48247230052948
2018-01-04 08:00:00,0.3671245872974396
2018-01-04 09:00:00,0.34940168261528015
2018-01-04 10:00:00,0.2842370569705963
2018-01-04 11:00:00,0.2179844081401825
2018-01-04 12:00:00,0.26879507303237915
2018-01-04 13:00:00,0.19617044925689697
2018-01-04 14:00:00,0.10723736882209778
2018-01-04 15:00:00,0.03192147612571716
2018-01-04 16:00:00,0.02320331335067749
2018-01-04 17:00:00,0.025
2018-01-04 18:00:00,0.02398216724395752
2018-01-04 19:00:00,0.03906312584877014
2018-01-04 20:00:00,0.07592606544494629
2018-01-04 21:00:00,0.09198474884033203
2018-01-04 22:00:00,0.0980740338563919
2018-01-04 23:00:00,0.14908097684383392
2018-01-05 00:00:00,0.1712711602449417
2018-01-05 01:00:00,0.20497488975524902
2018-01-05 02:00:00,0.16577930748462677
2018-01-05 03:00:00,0.14218679070472717
2018-01-05 04:00:00,0.1417381316423416
2018-01-05 05:00:00,0.13302473723888397
2018-01-05 06:00:00,0.1606537103652954
2018-01-05 07:00:00,0.09628288447856903
2018-01-05 08:00:00,0.06792415678501129
2018-01-05 09:00:00,0.00473475456237793
2018-01-05 10:00:00,0.012208819389343262
2018-01-05 11:00:00,0.014113247394561768
2018-01-05 12:00:00,0.014846712350845337
2018-01-05 13:00:00,0.012598574161529541
