TIMESTAMP,FORECAST
2018-01-01 01:00:00,0.5898213143174103
2018-01-01 02:00:00,0.689552114762151
2018-01-01 03:00:00,0.89134220007582
2018-01-01 04:00:00,0.8315773390946275
2018-01-01 05:00:00,0.8294962106835586
2018-01-01 06:00:00,0.8630572436518944
2018-01-01 07:00:00,0.8015629613375319
2018-01-01 08:00:00,0.8832850743027771
2018-01-01 09:00:00,1.0
2018-01-01 10:00:00,0.9134222085372821
2018-01-01 11:00:00,0.9668887785835008
2018-01-01 12:00:00,0.9511139764329506
2018-01-01 13:00:00,0.8528777418401337
2018-01-01 14:00:00,0.8196295712016706
2018-01-01 15:00:00,0.8447305585899458
2018-01-01 16:00:00,0.811370796434778
2018-01-01 17:00:00,0.7580325908378115
2018-01-01 18:00:00,0.7547485230086708
2018-01-01 19:00:00,0.7490342444114417
2018-01-01 20:00:00,0.7017363594421355
2018-01-01 21:00:00,0.6788717742380302
2018-01-01 22:00:00,0.6821676357388712
2018-01-01 23:00:00,0.6432962954958132
2018-01-02 00:00:00,0.5797117223218746
